Numero,Tempo_Sequencial,Tempo_5_Threads,Tempo_10_Threads
619381331,944692,1661448,1934097
1660294253,880559,832871,1197150
1012588629,915923,1187116,1462394
1110781554,893479,706616,748801
993204859,885810,495668,826948
1559286827,890781,630471,2450831
743932255,1428697,2044883,4995592
566871097,934088,606539,858443
318923163,891715,773299,1797493
614374889,910041,1360385,4314232
731141384,910341,2041784,1722567
1361802507,893255,766393,681061
1847152938,875582,1070127,1680823
1537039110,915683,1394453,1009518
1234571135,910050,930371,1420545
1835686186,881681,1277748,1153443
392568031,917346,1222500,1297033
1972005488,929630,659570,847479
1257090061,951269,577952,622423
1044950620,900909,566996,756839
482482301,911477,601741,680989
1343892639,907557,492543,560025
1886575509,908200,498623,703811
628536013,904707,532264,772796
1193119546,931932,581281,1350699
347872213,939883,1036074,1186720
218144647,1068816,1306388,1457188
1415763375,959455,3239538,1734677
1658862588,911506,1187716,3516147
64947525,1215837,1436883,4653709
196674823,906331,602708,717868
130760272,904321,1131876,1010030
1725241778,918723,3220191,2659557
1209263452,929925,1213385,1042953
1241541826,913987,1368782,1434391
570962989,942380,478568,661677
621066631,967192,639742,3194837
1985474082,1053250,3204402,4146135
1137834086,916777,861966,692053
939989794,905823,1134920,5702449
452365323,937520,3631504,931060
1868975470,909806,549940,646682
154308653,907475,517884,788716
152034613,918448,670580,3442035
1258530932,939843,1757331,1044668
1388879789,970868,2290784,1097319
1987720799,905469,595630,700739
1651098963,907241,1077407,2388185
1213401629,1264348,1742142,1361560
1097327212,1012796,842189,1023533
548565935,943207,1890653,879374
1695883930,909161,584247,1052379
293736203,922195,2322741,2452642
287657796,934631,1589569,2026396
176936296,935629,576020,708086
1486855750,908515,425086,746694
635530009,972879,622083,902130
395080943,1647878,822877,1553957
755135477,982050,1645072,3269487
146908950,1024143,1067443,851267
460028468,946891,1007898,889175
951810300,988008,1470072,1543867
277669222,949718,3026521,2648802
37786598,967427,1109170,880679
13590104,985526,634902,2149014
1519211048,999459,1723204,5029978
608749587,985305,1159002,1113402
634656735,942333,554018,650097
1357201482,986078,609964,1719550
1746583673,1016982,2931443,2049537
1574646529,999672,3273257,1372449
1809566806,976441,667838,1353056
1468075495,1011759,1251615,1643106
1728955183,1131556,948526,1860575
1961601419,997614,1609294,1450044
579122779,984860,651808,911564
970351324,998740,600562,2950093
1801838571,996208,1618186,1220113
82738094,994701,2467448,1025672
36269305,977783,1140744,1412662
751682135,961267,694070,1085020
631304029,1006137,719774,1116492
1732153235,972517,603848,773879
1045418339,986578,562149,686780
918961825,996152,596982,679177
1909089531,984925,931206,678132
384790441,981854,611594,986774
1554491835,1623286,1657512,1759271
156686827,993788,2348974,2259943
1139925918,1019971,457250,648858
1701400785,983718,636353,755313
616715295,993046,826656,2634488
2091736218,1031079,1217502,1409250
1979070007,1022434,1329117,1124790
654501894,1048851,1021019,1174678
2105326322,1058277,513052,1007942
1350797407,1064473,1043472,1003338
1263251481,1057017,1704875,3749300
592499409,1009556,1127375,3469957
560515242,1032660,811242,1206465
862351507,1097539,727830,989766
19662290,1023351,625549,641293
222598400,1020836,535043,752089
182943354,1059471,551249,777142
1748617473,1024550,591655,596753
36716171,1028100,973755,1120574
762066134,1074618,589773,714056
571485149,1062013,1373634,5230302
1838554742,1063424,1332600,2766609
844804228,1053490,704595,1114116
607754454,1067064,530017,988234
442753230,1037393,581183,663257
1476108258,1025516,571572,604606
192424042,1019614,631443,734763
1488171569,1056324,470038,651574
247586435,1026702,1098662,1380290
2101513573,1092908,1837896,1475917
1872962010,1069398,810009,1099354
1802078270,1056131,1160766,1199336
110716752,1049702,962106,744802
865404280,1083962,792816,3176118
1355995407,1096841,1565351,1625927
727432048,1098612,1305620,1062451
809656850,1064985,1562113,1359204
1187581766,1076403,782558,1238457
1381933942,1119151,1315690,897483
767499524,1045003,579568,767830
390895526,1074148,543949,618936
497701775,1043041,561256,850427
1359998933,1084336,524521,672728
951410768,1120123,2651165,1354175
1360053282,1255685,2864627,4923579
1379661223,1068864,666224,2006140
1174009168,1123450,2925682,1771901
1542996637,1099375,1502088,1692456
980795049,1082308,1296899,2008290
1210725339,1100462,612448,1188366
157579123,1084035,712406,688662
1552280198,1082664,641908,731933
901796434,1075567,635034,687971
1002383351,1078555,646712,684434
12551005,1076307,550574,667098
1344549664,1079783,574521,1057280
331007961,1116979,1460168,1825770
204975047,1199974,1558008,1911927
685237585,1107696,3599417,1039420
578594397,1084571,1019112,2871513
159004972,1174685,1264029,1397015
410715947,1090719,1234017,1452968
233189019,1089665,1362011,1716509
269721725,1342625,631801,798119
1276120227,1080316,665410,836287
1589184427,1088769,506325,1225260
997153773,1087562,668597,701193
2085777077,1107368,629931,1350087
629282545,1105991,1157934,972498
231604067,1127763,1554078,1669139
705792953,1148384,1282863,1962949
1020178071,1114495,1409346,1117213
729305842,1137835,1528880,1956112
2065791886,1108494,1202875,1118655
1971588839,1129816,573708,797708
2089359125,1101004,582941,1198995
1297969461,1106293,557885,814676
998114359,1107320,666167,719546
1484872114,1131667,1054922,1741342
131280862,1305099,1358242,1850261
61356051,1124612,1411766,1563944
1642451237,1145505,3311803,882799
1683561061,1114261,3386757,2350592
963152485,1147935,1377753,2151073
497350940,1121774,1040209,903212
1696112066,1102255,613872,807401
160218501,1156006,1108086,2511711
828358902,1121321,1692412,4174160
1901087113,1126856,680850,770420
845456086,1113221,626328,1139900
1406953299,1166671,1484838,2220096
2060092085,1156593,1605981,1114366
1256172033,1153081,1152490,1259239
1640142318,1139915,1214090,939034
182330162,1125693,1816994,2847261
384808612,1207327,2057820,1333371
1081843097,1119580,1164515,1065294
1179483935,1112636,1754582,995793
323102041,1181520,914817,1578344
1711125643,1203019,636669,681738
1411088002,1127020,623030,760309
1028894994,1128803,532476,1398205
583820066,1125805,497431,682142
2140393845,1133197,2610221,2967449
947203232,1126112,927884,1642944
407925258,1160687,1457052,793618
2082269322,1127480,688080,667154
97689045,1156532,591313,942849
1406039617,1385114,1562764,1380046
1419657788,1185873,1280658,3984539
228969908,1155406,598719,740549
1467395668,1185210,696265,2606049
914625377,1216736,1210147,1888164
1912530969,1160015,1623173,1355280
283064505,1219244,1485428,1177549
1411976317,1218987,1989533,2239511
1461159387,1212025,1319383,1377105
443283006,1201254,1709012,1826678
92851571,1185616,703517,852146
1214762852,1207110,1414573,2043372
1288739092,1185978,4822294,2066615
1499804870,1184792,611186,1089006
1127371289,1171805,3442505,1861880
397427477,1190219,2066898,1902227
992463541,1207613,1402774,1303149
1309701452,1263580,1338254,1836111
782236089,1228405,1316817,2131723
2074306638,1229009,1566524,2046220
341701739,1263653,746657,783998
1105338130,1190546,730434,1098860
1637948633,1219455,760258,2106940
1752789742,1248150,2192768,5261101
2134233124,1222840,715626,1107587
74285052,1194837,688749,948404
1745699939,1223066,1827719,2059739
933952708,1178682,1241496,1266791
482210310,1202186,3067212,1781358
1680485613,1205363,2073152,2420562
1031641754,1227910,1191017,5647922
1888249927,1311522,769643,1589684
952659753,1227280,4769148,1296198
1260611662,1210510,2967002,1551038
1208161948,1220480,952017,1205214
1867285130,1204659,2121223,1344828
1025658983,1233501,1782554,3872295
1491226453,1210314,1377925,1347811
1131777799,1251270,1964612,2222867
339334722,1280446,1693934,1602453
1934509460,1212207,875824,993719
1224629371,1252369,974734,2697380
1554097574,1240925,1264606,1705297
1075764904,1240786,4519893,1079427
576950593,1270280,772053,1322772
533985215,1356847,742041,2317855
1473192382,1246839,1326851,2034745
1569414134,1867823,1969366,3161208
1843686667,1297475,827050,1204252
107944823,1219106,1278096,1424768
1496237125,1247107,1781393,1349515
37904759,1243209,1692089,1171533
1213282954,1240098,1560939,1466630
986702110,1274731,1931501,4172166
1790694501,1316999,2878227,1620981
1200032430,1224043,673088,1574060
1060987162,1274538,2319672,1415200
1388910792,1228711,1830181,1636691
2133985139,1275181,1390476,1235188
1543197472,1262957,1850300,2488473
921912757,1295032,839292,1432689
1018143245,1241155,1379261,1676647
1283963752,1242789,1575229,1116878
1874572510,1211315,773032,3084738
131271259,1219221,1545399,1567397
344642052,1230250,3281567,1490461
1594373992,1226157,946139,1311792
1156930242,1215603,862690,998186
1835868505,1202663,1248635,1174279
578668143,1263321,1460042,1520041
1496264964,1244570,1505404,1702090
1622894317,1352558,1517963,1058102
1803297514,1218310,1154099,919973
902878890,1223839,630444,1369537
551175574,1332709,1718847,1656207
232764460,1228281,916571,1262691
1436864105,1241357,1596508,1299257
2024367956,1223416,973913,2780382
1802178594,1225307,2584566,1708660
1133067125,1256822,968575,1250459
2132312779,1244665,1500493,1081586
1150932071,1227911,1747668,2291079
1170971884,1269490,1531061,3707062
1198112085,1246053,778844,2106264
2137634182,1229531,1072120,1187656
814182737,1341949,2010940,3524543
250660868,1254152,1243720,1715951
1051137696,1232775,1220512,2340244
55609881,1259478,1736004,1671897
237162359,1221718,1977022,1661058
446851521,1312436,1815398,1368481
977522638,1237863,1028118,1613627
1255305604,1423106,1579702,1568881
1730815273,1230712,1299531,2295823
704611500,1249055,3209091,1905400
1386576863,1352077,1664828,1587469
2075457325,1254321,5452816,1705793
151501844,1251760,936161,1384793
396023457,1306839,1149492,5793641
1763842182,1235581,1381353,1297850
730169987,1300282,1040606,3552968
1892288421,1238443,2581179,1439423
1239252852,2235385,1344382,1011971
385983854,1216352,698621,1398755
647683663,1364593,1690686,1635361
1790428426,1241834,3110271,1511830
618748314,1222968,657874,758209
2084547768,1221358,2972294,1699823
1667312734,1310028,1361640,1565366
273443260,1329550,1414153,1845512
1070131245,1241688,715883,1389357
1652141865,1237834,878773,1320423
1424375332,1252530,599735,1622928
93619481,1219903,725734,1244191
702770303,1209512,670089,759483
1414525866,1210726,620764,1224412
907802218,1308746,1047060,1516566
953431171,1241699,2068376,2096142
318179914,1251416,633942,1257891
963412099,1215602,655670,1118944
1190593530,1282653,1825911,4818628
765031435,1252375,2931616,1325435
1940934737,1224107,541296,1016170
298415486,1237987,2820718,1716847
348363060,1273772,1480608,1472003
498062589,1220942,1494026,1350754
1684992349,1207883,657873,1275463
276336737,1244514,1398940,1714215
649564433,1260833,3097201,4960068
2081015806,1248816,1693573,1676271
2040178920,1290751,830696,1114284
1379734421,1213318,566805,860280
1825820579,1230377,617374,712538
1131948124,1211915,585405,756143
1765718275,1209134,608123,1596517
326020594,1283351,1873459,1547437
774892902,1216357,1524747,2044042
236982941,1247680,1566735,2136678
263084714,1272474,701712,1413922
294721988,1245787,1014620,1652750
510426201,1217418,1633010,3417749
1333215960,1276232,1065420,1465402
1946863853,1218642,722746,3206389
1934801533,1400358,1663647,3187666
1426835441,1266373,2789244,1108688
502150508,1253403,2846775,2127960
1201843751,1283645,1194833,1356445
187154012,1246650,1700424,1324975
1455581679,1242890,787917,1033255
1520023666,1313488,2350248,1440300
1150566111,1303660,1394669,1276034
498691561,1399303,1588614,1280814
137571453,1285291,1353601,1462232
944017201,1304209,2475063,1852525
797107047,1334307,1410243,1295236
485934514,1288914,2970947,1322464
1442079790,1284141,1127826,2548653
334615748,1286101,1572346,1735377
762271251,1298928,1865305,3704354
2091644224,1413150,1056774,1784446
268147906,1290680,2730508,3364256
654966523,1334334,2609243,1533225
1323894997,1332626,2555859,2081085
2093968485,1333567,2569635,2091711
1786914647,1300339,680834,1038939
942129624,1345832,2036566,1736802
272505431,1300898,1936221,1693973
414323901,1332965,1849662,1635573
1179112565,1317847,1774859,1544907
535590146,1293318,970127,1356050
709045889,1416716,761201,928704
1689538766,1304544,686443,719346
1868806106,1329071,700269,1021113
508426095,1359487,2153954,1992498
1476856652,1366659,1243605,1729712
1148157899,1360196,1310996,2046619
1010576603,1532632,972191,1536606
531216755,1319369,903460,743542
1335311911,1318774,639007,802409
318674635,1358450,712150,1017251
2051240421,1323829,724973,810346
338394375,1346199,1085892,4654474
817366196,1341610,3076152,6225439
41328227,1453735,1511992,2416627
1282411576,2052797,4332256,2072116
1614473244,1356741,740087,1196879
527262741,2509817,1954852,1745041
577007718,1349244,2721919,2746396
1949088992,1345912,756878,894464
1289533992,1364194,2422622,1668437
521168294,1359837,1225501,1944783
69753251,1395199,1899225,1062097
1944500516,1367326,1016341,1778739
1845063291,1472205,2546305,1418200
16238088,1384575,3331186,1759480
1583931515,1365934,826135,1563706
639709267,1400621,1232221,1628117
288743520,1355870,1035954,1517635
1998255417,1342327,3150562,2243641
1818821832,1553116,1239878,1002336
824333666,1339604,636214,745826
559817658,1339485,655652,727972
1360876951,1330867,575977,794817
545656124,1329682,726778,859535
1068243753,1341819,2366003,1687840
690249955,1398172,2215081,3217095
1693814023,1366362,1838069,1409544
2078820357,1344320,2073467,1607861
1221466710,1443699,1109776,3694910
881642287,1350969,1624676,1061693
250011344,1386977,753043,2306640
1125223484,1379039,1141066,1889342
1220036662,1379702,2529725,4350173
1067377540,1403468,1466213,1781835
1166551711,1366783,1647758,3783148
